,Province/State,Country/Region,Date,Confirmed_Cases,Recoveries,Deaths,Active_Cases
508,,Guinea-Bissau,1/23/20,0,0.0,0,0.0
509,,Mali,1/23/20,0,0.0,0,0.0
510,,Saint Kitts and Nevis,1/23/20,0,0.0,0,0.0
511,Northwest Territories,Canada,1/23/20,0,,0,
512,Yukon,Canada,1/23/20,0,,0,
513,,Kosovo,1/23/20,0,0.0,0,0.0
514,,Burma,1/23/20,0,0.0,0,0.0
515,Anguilla,United Kingdom,1/23/20,0,0.0,0,0.0
516,British Virgin Islands,United Kingdom,1/23/20,0,0.0,0,0.0
517,Turks and Caicos Islands,United Kingdom,1/23/20,0,0.0,0,0.0
518,,MS Zaandam,1/23/20,0,0.0,0,0.0
519,,Botswana,1/23/20,0,0.0,0,0.0
520,,Burundi,1/23/20,0,0.0,0,0.0
521,,Sierra Leone,1/23/20,0,0.0,0,0.0
522,"Bonaire, Sint Eustatius and Saba",Netherlands,1/23/20,0,0.0,0,0.0
523,,Malawi,1/23/20,0,0.0,0,0.0
524,Falkland Islands (Malvinas),United Kingdom,1/23/20,0,0.0,0,0.0
525,Saint Pierre and Miquelon,France,1/23/20,0,0.0,0,0.0
526,,South Sudan,1/23/20,0,0.0,0,0.0
527,,Western Sahara,1/23/20,0,0.0,0,0.0
528,,Sao Tome and Principe,1/23/20,0,0.0,0,0.0
529,,Yemen,1/23/20,0,0.0,0,0.0
530,,Comoros,1/23/20,0,0.0,0,0.0
531,,Tajikistan,1/23/20,0,0.0,0,0.0
532,,Afghanistan,1/24/20,0,0.0,0,0.0
533,,Albania,1/24/20,0,0.0,0,0.0
534,,Algeria,1/24/20,0,0.0,0,0.0
535,,Andorra,1/24/20,0,0.0,0,0.0
536,,Angola,1/24/20,0,0.0,0,0.0
537,,Antigua and Barbuda,1/24/20,0,0.0,0,0.0
538,,Argentina,1/24/20,0,0.0,0,0.0
539,,Armenia,1/24/20,0,0.0,0,0.0
540,Australian Capital Territory,Australia,1/24/20,0,0.0,0,0.0
541,New South Wales,Australia,1/24/20,0,0.0,0,0.0
542,Northern Territory,Australia,1/24/20,0,0.0,0,0.0
543,Queensland,Australia,1/24/20,0,0.0,0,0.0
544,South Australia,Australia,1/24/20,0,0.0,0,0.0
545,Tasmania,Australia,1/24/20,0,0.0,0,0.0
546,Victoria,Australia,1/24/20,0,0.0,0,0.0
547,Western Australia,Australia,1/24/20,0,0.0,0,0.0
548,,Austria,1/24/20,0,0.0,0,0.0
549,,Azerbaijan,1/24/20,0,0.0,0,0.0
550,,Bahamas,1/24/20,0,0.0,0,0.0
551,,Bahrain,1/24/20,0,0.0,0,0.0
552,,Bangladesh,1/24/20,0,0.0,0,0.0
553,,Barbados,1/24/20,0,0.0,0,0.0
554,,Belarus,1/24/20,0,0.0,0,0.0
555,,Belgium,1/24/20,0,0.0,0,0.0
556,,Benin,1/24/20,0,0.0,0,0.0
557,,Bhutan,1/24/20,0,0.0,0,0.0
558,,Bolivia,1/24/20,0,0.0,0,0.0
559,,Bosnia and Herzegovina,1/24/20,0,0.0,0,0.0
560,,Brazil,1/24/20,0,0.0,0,0.0
561,,Brunei,1/24/20,0,0.0,0,0.0
562,,Bulgaria,1/24/20,0,0.0,0,0.0
563,,Burkina Faso,1/24/20,0,0.0,0,0.0
564,,Cabo Verde,1/24/20,0,0.0,0,0.0
565,,Cambodia,1/24/20,0,0.0,0,0.0
566,,Cameroon,1/24/20,0,0.0,0,0.0
567,Alberta,Canada,1/24/20,0,,0,
568,British Columbia,Canada,1/24/20,0,,0,
569,Grand Princess,Canada,1/24/20,0,,0,
570,Manitoba,Canada,1/24/20,0,,0,
571,New Brunswick,Canada,1/24/20,0,,0,
572,Newfoundland and Labrador,Canada,1/24/20,0,,0,
573,Nova Scotia,Canada,1/24/20,0,,0,
574,Ontario,Canada,1/24/20,0,,0,
575,Prince Edward Island,Canada,1/24/20,0,,0,
576,Quebec,Canada,1/24/20,0,,0,
577,Saskatchewan,Canada,1/24/20,0,,0,
578,,Central African Republic,1/24/20,0,0.0,0,0.0
579,,Chad,1/24/20,0,0.0,0,0.0
580,,Chile,1/24/20,0,0.0,0,0.0
581,Anhui,China,1/24/20,15,0.0,0,15.0
582,Beijing,China,1/24/20,36,1.0,0,35.0
583,Chongqing,China,1/24/20,27,0.0,0,27.0
584,Fujian,China,1/24/20,10,0.0,0,10.0
585,Gansu,China,1/24/20,2,0.0,0,2.0
586,Guangdong,China,1/24/20,53,2.0,0,51.0
587,Guangxi,China,1/24/20,23,0.0,0,23.0
588,Guizhou,China,1/24/20,3,0.0,0,3.0
589,Hainan,China,1/24/20,8,0.0,0,8.0
590,Hebei,China,1/24/20,2,0.0,1,1.0
591,Heilongjiang,China,1/24/20,4,0.0,1,3.0
592,Henan,China,1/24/20,9,0.0,0,9.0
593,Hong Kong,China,1/24/20,2,0.0,0,2.0
594,Hubei,China,1/24/20,549,31.0,24,494.0
595,Hunan,China,1/24/20,24,0.0,0,24.0
596,Inner Mongolia,China,1/24/20,1,0.0,0,1.0
597,Jiangsu,China,1/24/20,9,0.0,0,9.0
598,Jiangxi,China,1/24/20,18,0.0,0,18.0
599,Jilin,China,1/24/20,3,0.0,0,3.0
600,Liaoning,China,1/24/20,4,0.0,0,4.0
601,Macau,China,1/24/20,2,0.0,0,2.0
602,Ningxia,China,1/24/20,2,0.0,0,2.0
603,Qinghai,China,1/24/20,0,0.0,0,0.0
604,Shaanxi,China,1/24/20,5,0.0,0,5.0
605,Shandong,China,1/24/20,15,0.0,0,15.0
606,Shanghai,China,1/24/20,20,1.0,0,19.0
607,Shanxi,China,1/24/20,1,0.0,0,1.0
608,Sichuan,China,1/24/20,15,0.0,0,15.0
609,Tianjin,China,1/24/20,8,0.0,0,8.0
610,Tibet,China,1/24/20,0,0.0,0,0.0
611,Xinjiang,China,1/24/20,2,0.0,0,2.0
612,Yunnan,China,1/24/20,5,0.0,0,5.0
613,Zhejiang,China,1/24/20,43,1.0,0,42.0
614,,Colombia,1/24/20,0,0.0,0,0.0
615,,Congo (Brazzaville),1/24/20,0,0.0,0,0.0
616,,Congo (Kinshasa),1/24/20,0,0.0,0,0.0
617,,Costa Rica,1/24/20,0,0.0,0,0.0
618,,Cote d'Ivoire,1/24/20,0,0.0,0,0.0
619,,Croatia,1/24/20,0,0.0,0,0.0
620,,Diamond Princess,1/24/20,0,0.0,0,0.0
621,,Cuba,1/24/20,0,0.0,0,0.0
622,,Cyprus,1/24/20,0,0.0,0,0.0
623,,Czechia,1/24/20,0,0.0,0,0.0
624,Faroe Islands,Denmark,1/24/20,0,0.0,0,0.0
625,Greenland,Denmark,1/24/20,0,0.0,0,0.0
626,,Denmark,1/24/20,0,0.0,0,0.0
627,,Djibouti,1/24/20,0,0.0,0,0.0
628,,Dominican Republic,1/24/20,0,0.0,0,0.0
629,,Ecuador,1/24/20,0,0.0,0,0.0
630,,Egypt,1/24/20,0,0.0,0,0.0
631,,El Salvador,1/24/20,0,0.0,0,0.0
632,,Equatorial Guinea,1/24/20,0,0.0,0,0.0
633,,Eritrea,1/24/20,0,0.0,0,0.0
634,,Estonia,1/24/20,0,0.0,0,0.0
635,,Eswatini,1/24/20,0,0.0,0,0.0
636,,Ethiopia,1/24/20,0,0.0,0,0.0
637,,Fiji,1/24/20,0,0.0,0,0.0
638,,Finland,1/24/20,0,0.0,0,0.0
639,French Guiana,France,1/24/20,0,0.0,0,0.0
640,French Polynesia,France,1/24/20,0,0.0,0,0.0
641,Guadeloupe,France,1/24/20,0,0.0,0,0.0
642,Mayotte,France,1/24/20,0,0.0,0,0.0
643,New Caledonia,France,1/24/20,0,0.0,0,0.0
644,Reunion,France,1/24/20,0,0.0,0,0.0
645,Saint Barthelemy,France,1/24/20,0,0.0,0,0.0
646,St Martin,France,1/24/20,0,0.0,0,0.0
647,Martinique,France,1/24/20,0,0.0,0,0.0
648,,France,1/24/20,2,0.0,0,2.0
649,,Gabon,1/24/20,0,0.0,0,0.0
650,,Gambia,1/24/20,0,0.0,0,0.0
651,,Georgia,1/24/20,0,0.0,0,0.0
652,,Germany,1/24/20,0,0.0,0,0.0
653,,Ghana,1/24/20,0,0.0,0,0.0
654,,Greece,1/24/20,0,0.0,0,0.0
655,,Guatemala,1/24/20,0,0.0,0,0.0
656,,Guinea,1/24/20,0,0.0,0,0.0
657,,Guyana,1/24/20,0,0.0,0,0.0
658,,Haiti,1/24/20,0,0.0,0,0.0
659,,Holy See,1/24/20,0,0.0,0,0.0
660,,Honduras,1/24/20,0,0.0,0,0.0
661,,Hungary,1/24/20,0,0.0,0,0.0
662,,Iceland,1/24/20,0,0.0,0,0.0
663,,India,1/24/20,0,0.0,0,0.0
664,,Indonesia,1/24/20,0,0.0,0,0.0
665,,Iran,1/24/20,0,0.0,0,0.0
666,,Iraq,1/24/20,0,0.0,0,0.0
667,,Ireland,1/24/20,0,0.0,0,0.0
668,,Israel,1/24/20,0,0.0,0,0.0
669,,Italy,1/24/20,0,0.0,0,0.0
670,,Jamaica,1/24/20,0,0.0,0,0.0
671,,Japan,1/24/20,2,0.0,0,2.0
672,,Jordan,1/24/20,0,0.0,0,0.0
673,,Kazakhstan,1/24/20,0,0.0,0,0.0
674,,Kenya,1/24/20,0,0.0,0,0.0
675,,"Korea, South",1/24/20,2,0.0,0,2.0
676,,Kuwait,1/24/20,0,0.0,0,0.0
677,,Kyrgyzstan,1/24/20,0,0.0,0,0.0
678,,Latvia,1/24/20,0,0.0,0,0.0
679,,Lebanon,1/24/20,0,0.0,0,0.0
680,,Liberia,1/24/20,0,0.0,0,0.0
681,,Liechtenstein,1/24/20,0,0.0,0,0.0
682,,Lithuania,1/24/20,0,0.0,0,0.0
683,,Luxembourg,1/24/20,0,0.0,0,0.0
684,,Madagascar,1/24/20,0,0.0,0,0.0
685,,Malaysia,1/24/20,0,0.0,0,0.0
686,,Maldives,1/24/20,0,0.0,0,0.0
687,,Malta,1/24/20,0,0.0,0,0.0
688,,Mauritania,1/24/20,0,0.0,0,0.0
689,,Mauritius,1/24/20,0,0.0,0,0.0
690,,Mexico,1/24/20,0,0.0,0,0.0
691,,Moldova,1/24/20,0,0.0,0,0.0
692,,Monaco,1/24/20,0,0.0,0,0.0
693,,Mongolia,1/24/20,0,0.0,0,0.0
694,,Montenegro,1/24/20,0,0.0,0,0.0
695,,Morocco,1/24/20,0,0.0,0,0.0
696,,Namibia,1/24/20,0,0.0,0,0.0
697,,Nepal,1/24/20,0,0.0,0,0.0
698,Aruba,Netherlands,1/24/20,0,0.0,0,0.0
699,Curacao,Netherlands,1/24/20,0,0.0,0,0.0
700,Sint Maarten,Netherlands,1/24/20,0,0.0,0,0.0
701,,Netherlands,1/24/20,0,0.0,0,0.0
702,,New Zealand,1/24/20,0,0.0,0,0.0
703,,Nicaragua,1/24/20,0,0.0,0,0.0
704,,Niger,1/24/20,0,0.0,0,0.0
705,,Nigeria,1/24/20,0,0.0,0,0.0
706,,North Macedonia,1/24/20,0,0.0,0,0.0
707,,Norway,1/24/20,0,0.0,0,0.0
708,,Oman,1/24/20,0,0.0,0,0.0
709,,Pakistan,1/24/20,0,0.0,0,0.0
710,,Panama,1/24/20,0,0.0,0,0.0
711,,Papua New Guinea,1/24/20,0,0.0,0,0.0
712,,Paraguay,1/24/20,0,0.0,0,0.0
713,,Peru,1/24/20,0,0.0,0,0.0
714,,Philippines,1/24/20,0,0.0,0,0.0
715,,Poland,1/24/20,0,0.0,0,0.0
716,,Portugal,1/24/20,0,0.0,0,0.0
717,,Qatar,1/24/20,0,0.0,0,0.0
718,,Romania,1/24/20,0,0.0,0,0.0
719,,Russia,1/24/20,0,0.0,0,0.0
720,,Rwanda,1/24/20,0,0.0,0,0.0
721,,Saint Lucia,1/24/20,0,0.0,0,0.0
722,,Saint Vincent and the Grenadines,1/24/20,0,0.0,0,0.0
723,,San Marino,1/24/20,0,0.0,0,0.0
724,,Saudi Arabia,1/24/20,0,0.0,0,0.0
725,,Senegal,1/24/20,0,0.0,0,0.0
726,,Serbia,1/24/20,0,0.0,0,0.0
727,,Seychelles,1/24/20,0,0.0,0,0.0
728,,Singapore,1/24/20,3,0.0,0,3.0
729,,Slovakia,1/24/20,0,0.0,0,0.0
730,,Slovenia,1/24/20,0,0.0,0,0.0
731,,Somalia,1/24/20,0,0.0,0,0.0
732,,South Africa,1/24/20,0,0.0,0,0.0
733,,Spain,1/24/20,0,0.0,0,0.0
734,,Sri Lanka,1/24/20,0,0.0,0,0.0
735,,Sudan,1/24/20,0,0.0,0,0.0
736,,Suriname,1/24/20,0,0.0,0,0.0
737,,Sweden,1/24/20,0,0.0,0,0.0
738,,Switzerland,1/24/20,0,0.0,0,0.0
739,,Taiwan*,1/24/20,3,0.0,0,3.0
740,,Tanzania,1/24/20,0,0.0,0,0.0
741,,Thailand,1/24/20,5,0.0,0,5.0
742,,Togo,1/24/20,0,0.0,0,0.0
743,,Trinidad and Tobago,1/24/20,0,0.0,0,0.0
744,,Tunisia,1/24/20,0,0.0,0,0.0
745,,Turkey,1/24/20,0,0.0,0,0.0
746,,Uganda,1/24/20,0,0.0,0,0.0
747,,Ukraine,1/24/20,0,0.0,0,0.0
748,,United Arab Emirates,1/24/20,0,0.0,0,0.0
749,Bermuda,United Kingdom,1/24/20,0,0.0,0,0.0
750,Cayman Islands,United Kingdom,1/24/20,0,0.0,0,0.0
751,Channel Islands,United Kingdom,1/24/20,0,0.0,0,0.0
752,Gibraltar,United Kingdom,1/24/20,0,0.0,0,0.0
753,Isle of Man,United Kingdom,1/24/20,0,0.0,0,0.0
754,Montserrat,United Kingdom,1/24/20,0,0.0,0,0.0
755,,United Kingdom,1/24/20,0,0.0,0,0.0
756,,Uruguay,1/24/20,0,0.0,0,0.0
757,,US,1/24/20,2,0.0,0,2.0
758,,Uzbekistan,1/24/20,0,0.0,0,0.0
759,,Venezuela,1/24/20,0,0.0,0,0.0
760,,Vietnam,1/24/20,2,0.0,0,2.0
761,,Zambia,1/24/20,0,0.0,0,0.0
762,,Zimbabwe,1/24/20,0,0.0,0,0.0
763,Diamond Princess,Canada,1/24/20,0,,0,
764,,Dominica,1/24/20,0,0.0,0,0.0
765,,Grenada,1/24/20,0,0.0,0,0.0
766,,Mozambique,1/24/20,0,0.0,0,0.0
767,,Syria,1/24/20,0,0.0,0,0.0
768,,Timor-Leste,1/24/20,0,0.0,0,0.0
769,,Belize,1/24/20,0,0.0,0,0.0
770,Recovered,Canada,1/24/20,0,,0,
771,,Laos,1/24/20,0,0.0,0,0.0
772,,Libya,1/24/20,0,0.0,0,0.0
773,,West Bank and Gaza,1/24/20,0,0.0,0,0.0
774,,Guinea-Bissau,1/24/20,0,0.0,0,0.0
775,,Mali,1/24/20,0,0.0,0,0.0
776,,Saint Kitts and Nevis,1/24/20,0,0.0,0,0.0
777,Northwest Territories,Canada,1/24/20,0,,0,
778,Yukon,Canada,1/24/20,0,,0,
779,,Kosovo,1/24/20,0,0.0,0,0.0
780,,Burma,1/24/20,0,0.0,0,0.0
781,Anguilla,United Kingdom,1/24/20,0,0.0,0,0.0
782,British Virgin Islands,United Kingdom,1/24/20,0,0.0,0,0.0
783,Turks and Caicos Islands,United Kingdom,1/24/20,0,0.0,0,0.0
784,,MS Zaandam,1/24/20,0,0.0,0,0.0
785,,Botswana,1/24/20,0,0.0,0,0.0
786,,Burundi,1/24/20,0,0.0,0,0.0
787,,Sierra Leone,1/24/20,0,0.0,0,0.0
788,"Bonaire, Sint Eustatius and Saba",Netherlands,1/24/20,0,0.0,0,0.0
789,,Malawi,1/24/20,0,0.0,0,0.0
790,Falkland Islands (Malvinas),United Kingdom,1/24/20,0,0.0,0,0.0
791,Saint Pierre and Miquelon,France,1/24/20,0,0.0,0,0.0
792,,South Sudan,1/24/20,0,0.0,0,0.0
793,,Western Sahara,1/24/20,0,0.0,0,0.0
794,,Sao Tome and Principe,1/24/20,0,0.0,0,0.0
795,,Yemen,1/24/20,0,0.0,0,0.0
796,,Comoros,1/24/20,0,0.0,0,0.0
797,,Tajikistan,1/24/20,0,0.0,0,0.0
798,,Afghanistan,1/25/20,0,0.0,0,0.0
799,,Albania,1/25/20,0,0.0,0,0.0
800,,Algeria,1/25/20,0,0.0,0,0.0
801,,Andorra,1/25/20,0,0.0,0,0.0
802,,Angola,1/25/20,0,0.0,0,0.0
803,,Antigua and Barbuda,1/25/20,0,0.0,0,0.0
804,,Argentina,1/25/20,0,0.0,0,0.0
805,,Armenia,1/25/20,0,0.0,0,0.0
806,Australian Capital Territory,Australia,1/25/20,0,0.0,0,0.0
807,New South Wales,Australia,1/25/20,0,0.0,0,0.0
808,Northern Territory,Australia,1/25/20,0,0.0,0,0.0
809,Queensland,Australia,1/25/20,0,0.0,0,0.0
810,South Australia,Australia,1/25/20,0,0.0,0,0.0
811,Tasmania,Australia,1/25/20,0,0.0,0,0.0
812,Victoria,Australia,1/25/20,0,0.0,0,0.0
813,Western Australia,Australia,1/25/20,0,0.0,0,0.0
814,,Austria,1/25/20,0,0.0,0,0.0
815,,Azerbaijan,1/25/20,0,0.0,0,0.0
816,,Bahamas,1/25/20,0,0.0,0,0.0
817,,Bahrain,1/25/20,0,0.0,0,0.0
818,,Bangladesh,1/25/20,0,0.0,0,0.0
819,,Barbados,1/25/20,0,0.0,0,0.0
820,,Belarus,1/25/20,0,0.0,0,0.0
821,,Belgium,1/25/20,0,0.0,0,0.0
822,,Benin,1/25/20,0,0.0,0,0.0
823,,Bhutan,1/25/20,0,0.0,0,0.0
824,,Bolivia,1/25/20,0,0.0,0,0.0
825,,Bosnia and Herzegovina,1/25/20,0,0.0,0,0.0
826,,Brazil,1/25/20,0,0.0,0,0.0
827,,Brunei,1/25/20,0,0.0,0,0.0
828,,Bulgaria,1/25/20,0,0.0,0,0.0
829,,Burkina Faso,1/25/20,0,0.0,0,0.0
830,,Cabo Verde,1/25/20,0,0.0,0,0.0
831,,Cambodia,1/25/20,0,0.0,0,0.0
832,,Cameroon,1/25/20,0,0.0,0,0.0
833,Alberta,Canada,1/25/20,0,,0,
834,British Columbia,Canada,1/25/20,0,,0,
835,Grand Princess,Canada,1/25/20,0,,0,
836,Manitoba,Canada,1/25/20,0,,0,
837,New Brunswick,Canada,1/25/20,0,,0,
838,Newfoundland and Labrador,Canada,1/25/20,0,,0,
839,Nova Scotia,Canada,1/25/20,0,,0,
840,Ontario,Canada,1/25/20,0,,0,
841,Prince Edward Island,Canada,1/25/20,0,,0,
842,Quebec,Canada,1/25/20,0,,0,
843,Saskatchewan,Canada,1/25/20,0,,0,
844,,Central African Republic,1/25/20,0,0.0,0,0.0
845,,Chad,1/25/20,0,0.0,0,0.0
846,,Chile,1/25/20,0,0.0,0,0.0
847,Anhui,China,1/25/20,39,0.0,0,39.0
848,Beijing,China,1/25/20,41,2.0,0,39.0
849,Chongqing,China,1/25/20,57,0.0,0,57.0
850,Fujian,China,1/25/20,18,0.0,0,18.0
851,Gansu,China,1/25/20,4,0.0,0,4.0
852,Guangdong,China,1/25/20,78,2.0,0,76.0
853,Guangxi,China,1/25/20,23,0.0,0,23.0
854,Guizhou,China,1/25/20,4,0.0,0,4.0
855,Hainan,China,1/25/20,19,0.0,0,19.0
856,Hebei,China,1/25/20,8,0.0,1,7.0
857,Heilongjiang,China,1/25/20,9,0.0,1,8.0
858,Henan,China,1/25/20,32,0.0,0,32.0
859,Hong Kong,China,1/25/20,5,0.0,0,5.0
860,Hubei,China,1/25/20,761,32.0,40,689.0
861,Hunan,China,1/25/20,43,0.0,0,43.0
862,Inner Mongolia,China,1/25/20,7,0.0,0,7.0
863,Jiangsu,China,1/25/20,18,1.0,0,17.0
864,Jiangxi,China,1/25/20,18,0.0,0,18.0
865,Jilin,China,1/25/20,4,0.0,0,4.0
866,Liaoning,China,1/25/20,17,0.0,0,17.0
867,Macau,China,1/25/20,2,0.0,0,2.0
868,Ningxia,China,1/25/20,3,0.0,0,3.0
869,Qinghai,China,1/25/20,1,0.0,0,1.0
870,Shaanxi,China,1/25/20,15,0.0,0,15.0
871,Shandong,China,1/25/20,27,0.0,0,27.0
872,Shanghai,China,1/25/20,33,1.0,0,32.0
873,Shanxi,China,1/25/20,6,0.0,0,6.0
874,Sichuan,China,1/25/20,28,0.0,0,28.0
875,Tianjin,China,1/25/20,10,0.0,0,10.0
876,Tibet,China,1/25/20,0,0.0,0,0.0
877,Xinjiang,China,1/25/20,3,0.0,0,3.0
878,Yunnan,China,1/25/20,11,0.0,0,11.0
879,Zhejiang,China,1/25/20,62,1.0,0,61.0
880,,Colombia,1/25/20,0,0.0,0,0.0
881,,Congo (Brazzaville),1/25/20,0,0.0,0,0.0
882,,Congo (Kinshasa),1/25/20,0,0.0,0,0.0
883,,Costa Rica,1/25/20,0,0.0,0,0.0
884,,Cote d'Ivoire,1/25/20,0,0.0,0,0.0
885,,Croatia,1/25/20,0,0.0,0,0.0
886,,Diamond Princess,1/25/20,0,0.0,0,0.0
887,,Cuba,1/25/20,0,0.0,0,0.0
888,,Cyprus,1/25/20,0,0.0,0,0.0
889,,Czechia,1/25/20,0,0.0,0,0.0
890,Faroe Islands,Denmark,1/25/20,0,0.0,0,0.0
891,Greenland,Denmark,1/25/20,0,0.0,0,0.0
892,,Denmark,1/25/20,0,0.0,0,0.0
893,,Djibouti,1/25/20,0,0.0,0,0.0
894,,Dominican Republic,1/25/20,0,0.0,0,0.0
895,,Ecuador,1/25/20,0,0.0,0,0.0
896,,Egypt,1/25/20,0,0.0,0,0.0
897,,El Salvador,1/25/20,0,0.0,0,0.0
898,,Equatorial Guinea,1/25/20,0,0.0,0,0.0
899,,Eritrea,1/25/20,0,0.0,0,0.0
900,,Estonia,1/25/20,0,0.0,0,0.0
901,,Eswatini,1/25/20,0,0.0,0,0.0
902,,Ethiopia,1/25/20,0,0.0,0,0.0
903,,Fiji,1/25/20,0,0.0,0,0.0
904,,Finland,1/25/20,0,0.0,0,0.0
905,French Guiana,France,1/25/20,0,0.0,0,0.0
906,French Polynesia,France,1/25/20,0,0.0,0,0.0
907,Guadeloupe,France,1/25/20,0,0.0,0,0.0
908,Mayotte,France,1/25/20,0,0.0,0,0.0
909,New Caledonia,France,1/25/20,0,0.0,0,0.0
910,Reunion,France,1/25/20,0,0.0,0,0.0
911,Saint Barthelemy,France,1/25/20,0,0.0,0,0.0
912,St Martin,France,1/25/20,0,0.0,0,0.0
913,Martinique,France,1/25/20,0,0.0,0,0.0
914,,France,1/25/20,3,0.0,0,3.0
915,,Gabon,1/25/20,0,0.0,0,0.0
916,,Gambia,1/25/20,0,0.0,0,0.0
917,,Georgia,1/25/20,0,0.0,0,0.0
918,,Germany,1/25/20,0,0.0,0,0.0
919,,Ghana,1/25/20,0,0.0,0,0.0
920,,Greece,1/25/20,0,0.0,0,0.0
921,,Guatemala,1/25/20,0,0.0,0,0.0
922,,Guinea,1/25/20,0,0.0,0,0.0
923,,Guyana,1/25/20,0,0.0,0,0.0
924,,Haiti,1/25/20,0,0.0,0,0.0
925,,Holy See,1/25/20,0,0.0,0,0.0
926,,Honduras,1/25/20,0,0.0,0,0.0
927,,Hungary,1/25/20,0,0.0,0,0.0
928,,Iceland,1/25/20,0,0.0,0,0.0
929,,India,1/25/20,0,0.0,0,0.0
930,,Indonesia,1/25/20,0,0.0,0,0.0
931,,Iran,1/25/20,0,0.0,0,0.0
932,,Iraq,1/25/20,0,0.0,0,0.0
933,,Ireland,1/25/20,0,0.0,0,0.0
934,,Israel,1/25/20,0,0.0,0,0.0
935,,Italy,1/25/20,0,0.0,0,0.0
936,,Jamaica,1/25/20,0,0.0,0,0.0
937,,Japan,1/25/20,2,0.0,0,2.0
938,,Jordan,1/25/20,0,0.0,0,0.0
939,,Kazakhstan,1/25/20,0,0.0,0,0.0
940,,Kenya,1/25/20,0,0.0,0,0.0
941,,"Korea, South",1/25/20,2,0.0,0,2.0
942,,Kuwait,1/25/20,0,0.0,0,0.0
943,,Kyrgyzstan,1/25/20,0,0.0,0,0.0
944,,Latvia,1/25/20,0,0.0,0,0.0
945,,Lebanon,1/25/20,0,0.0,0,0.0
946,,Liberia,1/25/20,0,0.0,0,0.0
947,,Liechtenstein,1/25/20,0,0.0,0,0.0
948,,Lithuania,1/25/20,0,0.0,0,0.0
949,,Luxembourg,1/25/20,0,0.0,0,0.0
950,,Madagascar,1/25/20,0,0.0,0,0.0
951,,Malaysia,1/25/20,3,0.0,0,3.0
952,,Maldives,1/25/20,0,0.0,0,0.0
953,,Malta,1/25/20,0,0.0,0,0.0
954,,Mauritania,1/25/20,0,0.0,0,0.0
955,,Mauritius,1/25/20,0,0.0,0,0.0
956,,Mexico,1/25/20,0,0.0,0,0.0
957,,Moldova,1/25/20,0,0.0,0,0.0
958,,Monaco,1/25/20,0,0.0,0,0.0
959,,Mongolia,1/25/20,0,0.0,0,0.0
960,,Montenegro,1/25/20,0,0.0,0,0.0
961,,Morocco,1/25/20,0,0.0,0,0.0
962,,Namibia,1/25/20,0,0.0,0,0.0
963,,Nepal,1/25/20,1,0.0,0,1.0
964,Aruba,Netherlands,1/25/20,0,0.0,0,0.0
965,Curacao,Netherlands,1/25/20,0,0.0,0,0.0
966,Sint Maarten,Netherlands,1/25/20,0,0.0,0,0.0
967,,Netherlands,1/25/20,0,0.0,0,0.0
968,,New Zealand,1/25/20,0,0.0,0,0.0
969,,Nicaragua,1/25/20,0,0.0,0,0.0
970,,Niger,1/25/20,0,0.0,0,0.0
971,,Nigeria,1/25/20,0,0.0,0,0.0
972,,North Macedonia,1/25/20,0,0.0,0,0.0
973,,Norway,1/25/20,0,0.0,0,0.0
974,,Oman,1/25/20,0,0.0,0,0.0
975,,Pakistan,1/25/20,0,0.0,0,0.0
976,,Panama,1/25/20,0,0.0,0,0.0
977,,Papua New Guinea,1/25/20,0,0.0,0,0.0
978,,Paraguay,1/25/20,0,0.0,0,0.0
979,,Peru,1/25/20,0,0.0,0,0.0
980,,Philippines,1/25/20,0,0.0,0,0.0
981,,Poland,1/25/20,0,0.0,0,0.0
982,,Portugal,1/25/20,0,0.0,0,0.0
983,,Qatar,1/25/20,0,0.0,0,0.0
984,,Romania,1/25/20,0,0.0,0,0.0
985,,Russia,1/25/20,0,0.0,0,0.0
986,,Rwanda,1/25/20,0,0.0,0,0.0
987,,Saint Lucia,1/25/20,0,0.0,0,0.0
988,,Saint Vincent and the Grenadines,1/25/20,0,0.0,0,0.0
989,,San Marino,1/25/20,0,0.0,0,0.0
990,,Saudi Arabia,1/25/20,0,0.0,0,0.0
991,,Senegal,1/25/20,0,0.0,0,0.0
992,,Serbia,1/25/20,0,0.0,0,0.0
993,,Seychelles,1/25/20,0,0.0,0,0.0
994,,Singapore,1/25/20,3,0.0,0,3.0
995,,Slovakia,1/25/20,0,0.0,0,0.0
996,,Slovenia,1/25/20,0,0.0,0,0.0
997,,Somalia,1/25/20,0,0.0,0,0.0
998,,South Africa,1/25/20,0,0.0,0,0.0
999,,Spain,1/25/20,0,0.0,0,0.0
1000,,Sri Lanka,1/25/20,0,0.0,0,0.0
1001,,Sudan,1/25/20,0,0.0,0,0.0
1002,,Suriname,1/25/20,0,0.0,0,0.0
1003,,Sweden,1/25/20,0,0.0,0,0.0
1004,,Switzerland,1/25/20,0,0.0,0,0.0
1005,,Taiwan*,1/25/20,3,0.0,0,3.0
1006,,Tanzania,1/25/20,0,0.0,0,0.0
1007,,Thailand,1/25/20,7,0.0,0,7.0
1008,,Togo,1/25/20,0,0.0,0,0.0
1009,,Trinidad and Tobago,1/25/20,0,0.0,0,0.0
1010,,Tunisia,1/25/20,0,0.0,0,0.0
1011,,Turkey,1/25/20,0,0.0,0,0.0
1012,,Uganda,1/25/20,0,0.0,0,0.0
1013,,Ukraine,1/25/20,0,0.0,0,0.0
